ai,1
ai2html,1
altair,1
blockchain,1
bot,1
cometdocs,1
csvkit,1
cypher,1
datasette,1
datawrapper,1
django,1
dnsdb,1
documentcloud,1
flourish,1
geopandas,1
grel,1
gspan,1
heroku,1
illustrator,1
json,1
leaflet,1
mapbox,1
neo4j,1
node,1
ocr,1
office365,1
pdfplumber,1
pgadmin,1
pivottables,1
postgresql,1
psql,1
purr,1
readr,1
regex,1
rmarkdown,1
ruby,1
socrata2sql,1
tabula,1
tibble,1
tidyr,1
tidytext,1
topojson,1
visidata,1
vizier,1
arcgis,2
dplyr,2
gui,2
openrefine,2
postgis,2
react,2
shapefiles,2
cs,3
csv,3
jupyter,3
matplotlib,3
pspp,3
spss,3
ggplot2,4
mysql,4
qgis,4
rstudio,4
github,5
pdf,5
tableau,6
tidyverse,6
d3,7
html,7
panda,7
pivot,7
sqlite,8
javascript,16
python,20
r,22
sql,23
excel,30
spreadsheet,31
database,42
