virtualbox,1
bower,1
fabric,1
grunt,1
ilene,1
csvkit,1
npm,1
quantumgis,1
rbenv,1
virtualenv,1
virtualenvwrapper,1
ajax,1
plotly,1
geomancer,1
timelinesetter,1
timelinejs,1
tilemill,1
gephi,1
spatialite,1
cartojs,1
carto,1
odyssey,1
postgres,1
arduino,1
twine,1
dplyr,1
dygraphs,1
scikit,1
jekyll,1
bootstrap,1
asp,1
pgadmin,1
bot,1
node,2
postgresql,2
postgis,2
tabula,2
arcgis,2
photoshop,2
mapbox,2
leaflet,2
markdown,2
regex,2
jquery,2
cartodb,2
rstudio,2
ipython,2
documentcloud,2
rail,3
sqlite,3
openrefine,3
fusion,3
d3,3
django,4
spss,4
mysql,5
panda,5
qgis,5
git,6
ruby,6
tableau,8
github,8
cs,8
html,10
r,12
javascript,14
sql,15
spreadsheet,20
python,21
excel,24
database,32
